"Date (TU)","Valeur (en m³/s)","Statut","Qualification","Méthode","Continuité"
2000-11-07T00:00:00.000Z,"12.4","12",20,10,0
2000-11-08T00:00:00.000Z,"12.6","12",20,10,0
2000-11-09T00:00:00.000Z,"7.20","12",20,10,0
2000-11-10T00:00:00.000Z,"4.65","12",20,10,0
2000-11-11T00:00:00.000Z,"3.87","12",20,10,0
2000-11-12T00:00:00.000Z,"8.99","12",20,10,0
2000-11-13T00:00:00.000Z,"4.72","12",20,10,0
2000-11-14T00:00:00.000Z,"4.03","12",20,10,0
2000-11-15T00:00:00.000Z,"5.64","12",20,10,0
2000-11-16T00:00:00.000Z,"5.11","12",20,10,0
2000-11-17T00:00:00.000Z,"6.16","12",20,10,0
2000-11-18T00:00:00.000Z,"4.71","12",20,10,0
2000-11-19T00:00:00.000Z,"5.59","12",20,10,0
2000-11-20T00:00:00.000Z,"13.9","12",20,10,0
2000-11-21T00:00:00.000Z,"13.4","12",20,10,0
2000-11-22T00:00:00.000Z,"9.18","12",20,10,0
2000-11-23T00:00:00.000Z,"7.17","12",20,10,0
2000-11-24T00:00:00.000Z,"7.01","12",20,10,0
2000-11-25T00:00:00.000Z,"9.13","12",20,10,0
2000-11-26T00:00:00.000Z,"6.45","12",20,10,0
2000-11-27T00:00:00.000Z,"5.88","12",20,10,0
2000-11-28T00:00:00.000Z,"5.21","12",20,10,0
2000-11-29T00:00:00.000Z,"4.41","12",20,10,0
2000-11-30T00:00:00.000Z,"3.79","12",20,10,0
2000-12-01T00:00:00.000Z,"4.39","12",20,10,0
2000-12-02T00:00:00.000Z,"3.83","12",20,10,0
2000-12-03T00:00:00.000Z,"3.25","12",20,10,0
2000-12-04T00:00:00.000Z,"5.32","12",20,10,0
2000-12-05T00:00:00.000Z,"4.89","12",20,10,0
2000-12-06T00:00:00.000Z,"5.44","12",20,10,0
2000-12-07T00:00:00.000Z,"5.53","12",20,10,0
2000-12-08T00:00:00.000Z,"5.85","12",20,10,0
2000-12-09T00:00:00.000Z,"5.15","12",20,10,0
2000-12-10T00:00:00.000Z,"10.4","12",20,10,0
2000-12-11T00:00:00.000Z,"6.17","12",20,10,0
2000-12-12T00:00:00.000Z,"17.5","12",12,10,0
2000-12-13T00:00:00.000Z,"27.3","12",12,10,0
2000-12-14T00:00:00.000Z,"10.2","12",20,10,0
2000-12-15T00:00:00.000Z,"8.85","12",20,10,0
2000-12-16T00:00:00.000Z,"7.19","12",20,10,0
2000-12-17T00:00:00.000Z,"6.19","12",20,10,0
2000-12-18T00:00:00.000Z,"5.92","12",20,10,0
2000-12-19T00:00:00.000Z,"5.05","12",20,10,0
2000-12-20T00:00:00.000Z,"4.53","12",20,10,0
2000-12-21T00:00:00.000Z,"4.14","12",20,10,0
2000-12-22T00:00:00.000Z,"3.79","12",20,10,0
2000-12-23T00:00:00.000Z,"3.54","12",20,10,0
2000-12-24T00:00:00.000Z,"3.34","12",20,10,0
2000-12-25T00:00:00.000Z,"3.15","12",20,10,0
2000-12-26T00:00:00.000Z,"4.40","12",20,10,0
2000-12-27T00:00:00.000Z,"6.33","12",20,10,0
2000-12-28T00:00:00.000Z,"4.52","12",20,10,0
2000-12-29T00:00:00.000Z,"7.45","12",20,10,0
2000-12-30T00:00:00.000Z,"5.85","12",20,10,0
2000-12-31T00:00:00.000Z,"4.69","12",20,10,0
2001-01-01T00:00:00.000Z,"13.8","12",20,10,0
2001-01-02T00:00:00.000Z,"10.6","12",20,10,0
2001-01-03T00:00:00.000Z,"8.52","12",20,10,0
2001-01-04T00:00:00.000Z,"13.4","12",20,10,0
2001-01-05T00:00:00.000Z,"20.7","12",20,10,0
2001-01-06T00:00:00.000Z,"14.6","12",20,10,0
2001-01-07T00:00:00.000Z,"8.01","12",20,10,0
2001-01-08T00:00:00.000Z,"7.17","12",20,10,0
2001-01-09T00:00:00.000Z,"6.10","12",20,10,0
2001-01-10T00:00:00.000Z,"11.5","12",20,10,0
2001-01-11T00:00:00.000Z,"9.82","12",20,10,0
2001-01-12T00:00:00.000Z,"15.1","12",20,10,0
2001-01-13T00:00:00.000Z,"8.93","12",20,10,0
2001-01-14T00:00:00.000Z,"6.58","12",20,10,0
2001-01-15T00:00:00.000Z,"5.76","12",20,10,0
2001-01-16T00:00:00.000Z,"5.15","12",20,10,0
2001-01-17T00:00:00.000Z,"4.74","12",20,10,0
2001-01-18T00:00:00.000Z,"4.32","12",20,10,0
2001-01-19T00:00:00.000Z,"3.90","12",20,10,0
2001-01-20T00:00:00.000Z,"3.60","12",20,10,0
2001-01-21T00:00:00.000Z,"4.84","12",20,10,0
2001-01-22T00:00:00.000Z,"5.93","12",20,10,0
2001-01-23T00:00:00.000Z,"9.84","12",20,10,0
2001-01-24T00:00:00.000Z,"10.4","12",20,10,0
2001-01-25T00:00:00.000Z,"8.02","12",20,10,0
2001-01-26T00:00:00.000Z,"7.19","12",20,10,0
2001-01-27T00:00:00.000Z,"8.82","12",20,10,0
2001-01-28T00:00:00.000Z,"7.78","12",20,10,0
2001-01-29T00:00:00.000Z,"5.55","12",20,10,0
2001-01-30T00:00:00.000Z,"5.72","12",20,10,0
2001-01-31T00:00:00.000Z,"5.90","12",20,10,0
2001-02-01T00:00:00.000Z,"4.64","12",20,10,0
2001-02-02T00:00:00.000Z,"4.53","12",20,10,0
2001-02-03T00:00:00.000Z,"4.36","12",20,10,0
2001-02-04T00:00:00.000Z,"5.58","12",20,10,0
2001-02-05T00:00:00.000Z,"6.99","12",20,10,0
2001-02-06T00:00:00.000Z,"8.65","12",20,10,0
2001-02-07T00:00:00.000Z,"6.64","12",20,10,0
2001-02-08T00:00:00.000Z,"24.8","12",12,10,0
2001-02-09T00:00:00.000Z,"45.3","12",12,10,0
2001-02-10T00:00:00.000Z,"11.8","12",20,10,0
2001-02-11T00:00:00.000Z,"8.55","12",20,10,0
2001-02-12T00:00:00.000Z,"7.15","12",20,10,0
2001-02-13T00:00:00.000Z,"6.00","12",20,10,0
2001-02-14T00:00:00.000Z,"5.37","12",20,10,0
2001-02-15T00:00:00.000Z,"4.80","12",20,10,0
2001-02-16T00:00:00.000Z,"4.35","12",20,10,0
2001-02-17T00:00:00.000Z,"3.93","12",20,10,0
2001-02-18T00:00:00.000Z,"3.64","12",20,10,0
2001-02-19T00:00:00.000Z,"3.40","12",20,10,0
2001-02-20T00:00:00.000Z,"3.25","12",20,10,0
2001-02-21T00:00:00.000Z,"3.12","12",20,10,0
2001-02-22T00:00:00.000Z,"3.00","12",20,10,0
2001-02-23T00:00:00.000Z,"2.97","12",20,10,0
2001-02-24T00:00:00.000Z,"2.70","12",20,10,0
2001-02-25T00:00:00.000Z,"2.60","12",20,10,0
2001-02-26T00:00:00.000Z,"2.78","12",20,10,0
2001-02-27T00:00:00.000Z,"3.39","12",20,10,0
2001-02-28T00:00:00.000Z,"3.19","12",20,10,0
2001-03-01T00:00:00.000Z,"5.23","12",20,10,0
2001-03-02T00:00:00.000Z,"3.71","12",20,10,0
2001-03-03T00:00:00.000Z,"3.26","12",20,10,0
2001-03-04T00:00:00.000Z,"4.69","12",20,10,0
2001-03-05T00:00:00.000Z,"3.18","12",20,10,0
2001-03-06T00:00:00.000Z,"2.81","12",20,10,0
2001-03-07T00:00:00.000Z,"2.80","12",20,10,0
2001-03-08T00:00:00.000Z,"2.60","12",20,10,0
2001-03-09T00:00:00.000Z,"2.61","12",20,10,0
2001-03-10T00:00:00.000Z,"2.84","12",20,10,0
2001-03-11T00:00:00.000Z,"2.94","12",20,10,0
2001-03-12T00:00:00.000Z,"3.40","12",20,10,0
2001-03-13T00:00:00.000Z,"4.78","12",20,10,0
2001-03-14T00:00:00.000Z,"5.66","12",20,10,0
2001-03-15T00:00:00.000Z,"5.20","12",20,10,0
2001-03-16T00:00:00.000Z,"3.87","12",20,10,0
2001-03-17T00:00:00.000Z,"4.29","12",20,10,0
2001-03-18T00:00:00.000Z,"20.7","12",12,10,0
2001-03-19T00:00:00.000Z,"12.9","12",20,10,0
2001-03-20T00:00:00.000Z,"13.6","12",20,10,0
2001-03-21T00:00:00.000Z,"9.65","12",20,10,0
2001-03-22T00:00:00.000Z,"10.6","12",20,10,0
2001-03-23T00:00:00.000Z,"8.43","12",20,10,0
2001-03-24T00:00:00.000Z,"6.08","12",20,10,0
2001-03-25T00:00:00.000Z,"5.20","12",20,10,0
2001-03-26T00:00:00.000Z,"4.57","12",20,10,0
2001-03-27T00:00:00.000Z,"5.15","12",20,10,0
2001-03-28T00:00:00.000Z,"5.87","12",20,10,0
2001-03-29T00:00:00.000Z,"9.93","12",20,10,0
2001-03-30T00:00:00.000Z,"5.51","12",20,10,0
2001-03-31T00:00:00.000Z,"4.42","12",20,10,0
2001-04-01T00:00:00.000Z,"3.94","12",20,10,0
2001-04-02T00:00:00.000Z,"3.90","12",20,10,0
2001-04-03T00:00:00.000Z,"3.98","12",20,10,0
2001-04-04T00:00:00.000Z,"6.68","12",20,10,0
2001-04-05T00:00:00.000Z,"4.59","12",20,10,0
2001-04-06T00:00:00.000Z,"5.96","12",20,10,0
2001-04-07T00:00:00.000Z,"7.24","12",20,10,0
2001-04-08T00:00:00.000Z,"4.60","12",20,10,0
2001-04-09T00:00:00.000Z,"4.04","12",20,10,0
2001-04-10T00:00:00.000Z,"3.74","12",20,10,0
2001-04-11T00:00:00.000Z,"3.38","12",20,10,0
2001-04-12T00:00:00.000Z,"3.07","12",20,10,0
2001-04-13T00:00:00.000Z,"2.93","12",20,10,0
2001-04-14T00:00:00.000Z,"2.73","12",20,10,0
2001-04-15T00:00:00.000Z,"2.70","12",20,10,0
2001-04-16T00:00:00.000Z,"2.68","12",20,10,0
2001-04-17T00:00:00.000Z,"2.36","12",20,10,0
2001-04-18T00:00:00.000Z,"2.58","12",20,10,0
2001-04-19T00:00:00.000Z,"2.34","12",20,10,0
2001-04-20T00:00:00.000Z,"2.58","12",20,10,0
2001-04-21T00:00:00.000Z,"2.20","12",20,10,0
2001-04-22T00:00:00.000Z,"2.12","12",20,10,0
2001-04-23T00:00:00.000Z,"2.12","12",20,10,0
2001-04-24T00:00:00.000Z,"2.25","12",20,10,0
2001-04-25T00:00:00.000Z,"2.50","12",20,10,0
2001-04-26T00:00:00.000Z,"4.17","12",20,10,0
2001-04-27T00:00:00.000Z,"3.13","12",20,10,0
2001-04-28T00:00:00.000Z,"2.33","12",20,10,0
2001-04-29T00:00:00.000Z,"3.18","12",20,10,0
2001-04-30T00:00:00.000Z,"3.00","12",20,10,0
2001-05-01T00:00:00.000Z,"26.0","12",12,10,0
2001-05-02T00:00:00.000Z,"9.64","12",20,10,0
2001-05-03T00:00:00.000Z,"5.85","12",20,10,0
2001-05-04T00:00:00.000Z,"4.35","12",20,10,0
2001-05-05T00:00:00.000Z,"3.63","12",20,10,0
2001-05-06T00:00:00.000Z,"3.20","12",20,10,0
2001-05-07T00:00:00.000Z,"2.98","12",20,10,0
2001-05-08T00:00:00.000Z,"2.74","12",20,10,0
2001-05-09T00:00:00.000Z,"2.55","12",20,10,0
2001-05-10T00:00:00.000Z,"2.39","12",20,10,0
2001-05-11T00:00:00.000Z,"2.19","12",20,10,0
2001-05-12T00:00:00.000Z,"2.06","12",20,10,0
2001-05-13T00:00:00.000Z,"1.92","12",20,10,0
2001-05-14T00:00:00.000Z,"1.80","12",20,10,0
2001-05-15T00:00:00.000Z,"1.88","12",20,10,0
2001-05-16T00:00:00.000Z,"2.72","12",20,10,0
2001-05-17T00:00:00.000Z,"2.13","12",20,10,0
2001-05-18T00:00:00.000Z,"1.85","12",20,10,0
2001-05-19T00:00:00.000Z,"1.61","12",20,10,0
2001-05-20T00:00:00.000Z,"1.54","12",20,10,0
2001-05-21T00:00:00.000Z,"1.48","12",20,10,0
2001-05-22T00:00:00.000Z,"1.49","12",20,10,0
2001-05-23T00:00:00.000Z,"1.39","12",20,10,0
2001-05-24T00:00:00.000Z,"1.31","12",20,10,0
2001-05-25T00:00:00.000Z,"1.27","12",20,10,0
2001-05-26T00:00:00.000Z,"1.24","12",20,10,0
2001-05-27T00:00:00.000Z,"1.20","12",20,10,0
2001-05-28T00:00:00.000Z,"1.16","12",20,10,0
2001-05-29T00:00:00.000Z,"1.12","12",20,10,0
2001-05-30T00:00:00.000Z,"1.09","12",20,10,0
2001-05-31T00:00:00.000Z,"1.05","12",20,10,0
2001-06-01T00:00:00.000Z,"1.02","12",20,10,0
2001-06-02T00:00:00.000Z,"1.01","12",20,10,0
2001-06-03T00:00:00.000Z,"0.994","12",20,10,0
2001-06-04T00:00:00.000Z,"1.00","12",20,10,0
2001-06-05T00:00:00.000Z,"1.12","12",20,10,0
2001-06-06T00:00:00.000Z,"1.27","12",20,10,0
2001-06-07T00:00:00.000Z,"1.16","12",20,10,0
2001-06-08T00:00:00.000Z,"1.07","12",20,10,0
2001-06-09T00:00:00.000Z,"0.937","12",20,10,0
2001-06-10T00:00:00.000Z,"0.878","12",20,10,0
2001-06-11T00:00:00.000Z,"0.867","12",20,10,0
2001-06-12T00:00:00.000Z,"0.856","12",20,10,0
2001-06-13T00:00:00.000Z,"0.845","12",20,10,0
2001-06-14T00:00:00.000Z,"0.853","12",20,10,0
2001-06-15T00:00:00.000Z,"0.867","12",20,10,0
2001-06-16T00:00:00.000Z,"0.970","12",20,10,0
2001-06-17T00:00:00.000Z,"0.883","12",20,10,0
2001-06-18T00:00:00.000Z,"0.829","12",20,10,0
2001-06-19T00:00:00.000Z,"0.777","12",20,10,0
2001-06-20T00:00:00.000Z,"0.756","12",20,10,0
2001-06-21T00:00:00.000Z,"0.764","12",20,10,0
2001-06-22T00:00:00.000Z,"0.763","12",20,10,0
2001-06-23T00:00:00.000Z,"0.720","12",20,10,0
2001-06-24T00:00:00.000Z,"0.677","12",20,10,0
2001-06-25T00:00:00.000Z,"0.691","12",20,10,0
2001-06-26T00:00:00.000Z,"0.652","12",20,10,0
2001-06-27T00:00:00.000Z,"0.621","12",20,10,0
2001-06-28T00:00:00.000Z,"0.604","12",20,10,0
2001-06-29T00:00:00.000Z,"0.591","12",20,10,0
2001-06-30T00:00:00.000Z,"0.564","12",20,10,0
2001-07-01T00:00:00.000Z,"0.555","12",20,10,0
2001-07-02T00:00:00.000Z,"0.556","12",20,10,0
2001-07-03T00:00:00.000Z,"0.545","12",20,10,0
2001-07-04T00:00:00.000Z,"0.546","12",20,10,0
2001-07-05T00:00:00.000Z,"0.545","12",20,10,0
2001-07-06T00:00:00.000Z,"0.544","12",20,10,0
2001-07-07T00:00:00.000Z,"0.525","12",20,10,0
2001-07-08T00:00:00.000Z,"0.526","12",20,10,0
2001-07-09T00:00:00.000Z,"0.504","12",20,10,0
2001-07-10T00:00:00.000Z,"0.482","12",20,10,0
2001-07-11T00:00:00.000Z,"0.483","12",20,10,0
2001-07-12T00:00:00.000Z,"0.474","12",20,10,0
2001-07-13T00:00:00.000Z,"0.492","12",20,10,0
2001-07-14T00:00:00.000Z,"0.478","12",20,10,0
2001-07-15T00:00:00.000Z,"0.467","12",20,10,0
2001-07-16T00:00:00.000Z,"0.445","12",20,10,0
2001-07-17T00:00:00.000Z,"0.616","12",20,10,0
2001-07-18T00:00:00.000Z,"1.12","12",20,10,0
2001-07-19T00:00:00.000Z,"0.744","12",20,10,0
2001-07-20T00:00:00.000Z,"0.549","12",20,10,0
2001-07-21T00:00:00.000Z,"0.538","12",20,10,0
2001-07-22T00:00:00.000Z,"0.567","12",20,10,0
2001-07-23T00:00:00.000Z,"0.515","12",20,10,0
2001-07-24T00:00:00.000Z,"0.508","12",20,10,0
2001-07-25T00:00:00.000Z,"0.472","12",20,10,0
2001-07-26T00:00:00.000Z,"0.421","12",20,10,0
2001-07-27T00:00:00.000Z,"0.402","12",20,10,0
2001-07-28T00:00:00.000Z,"0.391","12",20,10,0
2001-07-29T00:00:00.000Z,"0.381","12",20,10,0
2001-07-30T00:00:00.000Z,"0.379","12",20,10,0
2001-07-31T00:00:00.000Z,"0.379","12",20,10,0
2001-08-01T00:00:00.000Z,"0.373","12",20,10,0
2001-08-02T00:00:00.000Z,"0.369","12",20,10,0
2001-08-03T00:00:00.000Z,"0.371","12",20,10,0
2001-08-04T00:00:00.000Z,"0.412","12",20,10,0
2001-08-05T00:00:00.000Z,"0.442","12",20,10,0
2001-08-06T00:00:00.000Z,"0.420","12",20,10,0
2001-08-07T00:00:00.000Z,"0.389","12",20,10,0
2001-08-08T00:00:00.000Z,"0.393","12",20,10,0
2001-08-09T00:00:00.000Z,"0.382","12",20,10,0
2001-08-10T00:00:00.000Z,"0.345","12",20,10,0
2001-08-11T00:00:00.000Z,"0.329","12",20,10,0
2001-08-12T00:00:00.000Z,"0.324","12",20,10,0
2001-08-13T00:00:00.000Z,"0.324","12",20,10,0
2001-08-14T00:00:00.000Z,"0.315","12",20,10,0
2001-08-15T00:00:00.000Z,"0.322","12",20,10,0
2001-08-16T00:00:00.000Z,"0.435","12",20,10,0
2001-08-17T00:00:00.000Z,"0.357","12",20,10,0
2001-08-18T00:00:00.000Z,"0.350","12",20,10,0
2001-08-19T00:00:00.000Z,"0.408","12",20,10,0
2001-08-20T00:00:00.000Z,"0.367","12",20,10,0
2001-08-21T00:00:00.000Z,"0.330","12",20,10,0
2001-08-22T00:00:00.000Z,"0.319","12",20,10,0
2001-08-23T00:00:00.000Z,"0.315","12",20,10,0
2001-08-24T00:00:00.000Z,"0.308","12",20,10,0
2001-08-25T00:00:00.000Z,"0.304","12",20,10,0
2001-08-26T00:00:00.000Z,"0.306","12",20,10,0
2001-08-27T00:00:00.000Z,"0.316","12",20,10,0
2001-08-28T00:00:00.000Z,"0.318","12",20,10,0
2001-08-29T00:00:00.000Z,"0.309","12",20,10,0
2001-08-30T00:00:00.000Z,"0.324","12",20,10,0
2001-08-31T00:00:00.000Z,"0.317","12",20,10,0
2001-09-01T00:00:00.000Z,"0.295","12",20,10,0
2001-09-02T00:00:00.000Z,"0.281","12",20,10,0
2001-09-03T00:00:00.000Z,"0.302","12",20,10,0
2001-09-04T00:00:00.000Z,"0.307","12",20,10,0
2001-09-05T00:00:00.000Z,"0.289","12",20,10,0
2001-09-06T00:00:00.000Z,"0.295","12",20,10,0
2001-09-07T00:00:00.000Z,"0.288","12",20,10,0
2001-09-08T00:00:00.000Z,"0.280","12",20,10,0
2001-09-09T00:00:00.000Z,"0.290","12",20,10,0
2001-09-10T00:00:00.000Z,"0.268","12",20,10,0
2001-09-11T00:00:00.000Z,"0.259","12",20,10,0
2001-09-12T00:00:00.000Z,"0.257","12",20,10,0
2001-09-13T00:00:00.000Z,"0.277","12",20,10,0
2001-09-14T00:00:00.000Z,"0.296","12",20,10,0
2001-09-15T00:00:00.000Z,"0.261","12",20,10,0
2001-09-16T00:00:00.000Z,"0.243","12",20,10,0
2001-09-17T00:00:00.000Z,"0.236","12",20,10,0
2001-09-18T00:00:00.000Z,"0.236","12",20,10,0
2001-09-19T00:00:00.000Z,"0.242","12",20,10,0
2001-09-20T00:00:00.000Z,"0.251","12",20,10,0
2001-09-21T00:00:00.000Z,"0.252","12",20,10,0
2001-09-22T00:00:00.000Z,"0.239","12",20,10,0
2001-09-23T00:00:00.000Z,"0.228","12",20,10,0
2001-09-24T00:00:00.000Z,"0.221","12",20,10,0
2001-09-25T00:00:00.000Z,"0.224","12",20,10,0
2001-09-26T00:00:00.000Z,"0.335","12",20,10,0
2001-09-27T00:00:00.000Z,"0.335","12",20,10,0
2001-09-28T00:00:00.000Z,"0.272","12",20,10,0
2001-09-29T00:00:00.000Z,"0.246","12",20,10,0
2001-09-30T00:00:00.000Z,"0.242","12",20,10,0
2001-10-01T00:00:00.000Z,"0.265","12",20,10,0
2001-10-02T00:00:00.000Z,"0.310","12",20,10,0
2001-10-03T00:00:00.000Z,"0.332","12",20,10,0
2001-10-04T00:00:00.000Z,"0.301","12",20,10,0
2001-10-05T00:00:00.000Z,"0.269","12",20,10,0
2001-10-06T00:00:00.000Z,"0.278","12",20,10,0
2001-10-07T00:00:00.000Z,"0.450","12",20,10,0
2001-10-08T00:00:00.000Z,"0.763","12",20,10,0
2001-10-09T00:00:00.000Z,"0.460","12",20,10,0
2001-10-10T00:00:00.000Z,"0.341","12",20,10,0
2001-10-11T00:00:00.000Z,"0.303","12",20,10,0
2001-10-12T00:00:00.000Z,"0.291","12",20,10,0
2001-10-13T00:00:00.000Z,"0.285","12",20,10,0
2001-10-14T00:00:00.000Z,"0.283","12",20,10,0
2001-10-15T00:00:00.000Z,"0.290","12",20,10,0
2001-10-16T00:00:00.000Z,"0.297","12",20,10,0
2001-10-17T00:00:00.000Z,"0.281","12",20,10,0
2001-10-18T00:00:00.000Z,"0.265","12",20,10,0
2001-10-19T00:00:00.000Z,"0.268","12",20,10,0
2001-10-20T00:00:00.000Z,"0.278","12",20,10,0
2001-10-21T00:00:00.000Z,"0.261","12",20,10,0
2001-10-22T00:00:00.000Z,"0.287","12",20,10,0
2001-10-23T00:00:00.000Z,"1.00","12",20,10,0
2001-10-24T00:00:00.000Z,"0.452","12",20,10,0
2001-10-25T00:00:00.000Z,"0.475","12",20,10,0
2001-10-26T00:00:00.000Z,"0.374","12",20,10,0
2001-10-27T00:00:00.000Z,"0.347","12",20,10,0
2001-10-28T00:00:00.000Z,"0.331","12",20,10,0
2001-10-29T00:00:00.000Z,"0.316","12",20,10,0
2001-10-30T00:00:00.000Z,"0.300","12",20,10,0
2001-10-31T00:00:00.000Z,"0.288","12",20,10,0
2001-11-01T00:00:00.000Z,"0.276","12",20,10,0
2001-11-02T00:00:00.000Z,"0.271","12",20,10,0
2001-11-03T00:00:00.000Z,"0.271","12",20,10,0
2001-11-04T00:00:00.000Z,"0.278","12",20,10,0
2001-11-05T00:00:00.000Z,"0.284","12",20,10,0
2001-11-06T00:00:00.000Z,"0.295","12",20,10,0
2001-11-07T00:00:00.000Z,"0.344","12",20,10,0
2001-11-08T00:00:00.000Z,"0.595","12",20,10,0
2001-11-09T00:00:00.000Z,"0.586","12",20,10,0
2001-11-10T00:00:00.000Z,"0.373","12",20,10,0
2001-11-11T00:00:00.000Z,"0.333","12",20,10,0
2001-11-12T00:00:00.000Z,"0.338","12",20,10,0
2001-11-13T00:00:00.000Z,"0.406","12",20,10,0
2001-11-14T00:00:00.000Z,"0.501","12",20,10,0
2001-11-15T00:00:00.000Z,"0.371","12",20,10,0
2001-11-16T00:00:00.000Z,"0.357","12",20,10,0
2001-11-17T00:00:00.000Z,"0.343","12",20,10,0
2001-11-18T00:00:00.000Z,"0.349","12",20,10,0
2001-11-19T00:00:00.000Z,"0.359","12",20,10,0
2001-11-20T00:00:00.000Z,"0.342","12",20,10,0
2001-11-21T00:00:00.000Z,"0.324","12",20,10,0
2001-11-22T00:00:00.000Z,"0.319","12",20,10,0
2001-11-23T00:00:00.000Z,"0.338","12",20,10,0
2001-11-24T00:00:00.000Z,"0.332","12",20,10,0
2001-11-25T00:00:00.000Z,"0.336","12",20,10,0
2001-11-26T00:00:00.000Z,"0.381","12",20,10,0
2001-11-27T00:00:00.000Z,"0.410","12",20,10,0
2001-11-28T00:00:00.000Z,"0.360","12",20,10,0
2001-11-29T00:00:00.000Z,"0.375","12",20,10,0
2001-11-30T00:00:00.000Z,"0.566","12",20,10,0
2001-12-01T00:00:00.000Z,"0.528","12",20,10,0
2001-12-02T00:00:00.000Z,"0.661","12",20,10,0
2001-12-03T00:00:00.000Z,"1.15","12",20,10,0
2001-12-04T00:00:00.000Z,"0.693","12",20,10,0
2001-12-05T00:00:00.000Z,"0.567","12",20,10,0
2001-12-06T00:00:00.000Z,"0.524","12",20,10,0
2001-12-07T00:00:00.000Z,"0.482","12",20,10,0
2001-12-08T00:00:00.000Z,"0.397","12",20,10,0
2001-12-09T00:00:00.000Z,"0.382","12",20,10,0
2001-12-10T00:00:00.000Z,"0.372","12",20,10,0
2001-12-11T00:00:00.000Z,"0.362","12",20,10,0
2001-12-12T00:00:00.000Z,"0.374","12",20,10,0
2001-12-13T00:00:00.000Z,"0.375","12",20,10,0
2001-12-14T00:00:00.000Z,"0.363","12",20,10,0
2001-12-15T00:00:00.000Z,"0.352","12",20,10,0
2001-12-16T00:00:00.000Z,"0.355","12",20,10,0
2001-12-17T00:00:00.000Z,"0.336","12",20,10,0
2001-12-18T00:00:00.000Z,"0.340","12",20,10,0
2001-12-19T00:00:00.000Z,"0.342","12",20,10,0
2001-12-20T00:00:00.000Z,"0.350","12",20,10,0
2001-12-21T00:00:00.000Z,"0.374","12",20,10,0
2001-12-22T00:00:00.000Z,"0.465","12",20,10,0
2001-12-23T00:00:00.000Z,"0.452","12",20,10,0
2001-12-24T00:00:00.000Z,"0.383","12",20,10,0
2001-12-25T00:00:00.000Z,"0.396","12",20,10,0
2001-12-26T00:00:00.000Z,"0.620","12",20,10,0
2001-12-27T00:00:00.000Z,"0.627","12",20,10,0
2001-12-28T00:00:00.000Z,"0.638","12",20,10,0
2001-12-29T00:00:00.000Z,"5.35","12",20,10,0
2001-12-30T00:00:00.000Z,"2.77","12",20,10,0
2001-12-31T00:00:00.000Z,"1.15","12",20,10,0
2002-01-01T00:00:00.000Z,"0.936","12",20,10,0
2002-01-02T00:00:00.000Z,"0.854","12",20,10,0
2002-01-03T00:00:00.000Z,"0.840","12",20,10,0
2002-01-04T00:00:00.000Z,"0.782","12",20,10,0
2002-01-05T00:00:00.000Z,"0.748","12",20,10,0
2002-01-06T00:00:00.000Z,"0.772","12",20,10,0
2002-01-07T00:00:00.000Z,"0.716","12",20,10,0
2002-01-08T00:00:00.000Z,"0.669","12",20,10,0
2002-01-09T00:00:00.000Z,"0.618","12",20,10,0
2002-01-10T00:00:00.000Z,"0.621","12",20,10,0
2002-01-11T00:00:00.000Z,"0.659","12",20,10,0
2002-01-12T00:00:00.000Z,"0.602","12",20,10,0
2002-01-13T00:00:00.000Z,"0.590","12",20,10,0
2002-01-14T00:00:00.000Z,"0.600","12",20,10,0
2002-01-15T00:00:00.000Z,"1.08","12",20,10,0
2002-01-16T00:00:00.000Z,"0.929","12",20,10,0
2002-01-17T00:00:00.000Z,"0.787","12",20,10,0
2002-01-18T00:00:00.000Z,"0.758","12",20,10,0
2002-01-19T00:00:00.000Z,"0.774","12",20,10,0
2002-01-20T00:00:00.000Z,"0.790","12",20,10,0
2002-01-21T00:00:00.000Z,"0.835","12",20,10,0
2002-01-22T00:00:00.000Z,"0.804","12",20,10,0
2002-01-23T00:00:00.000Z,"0.812","12",20,10,0
2002-01-24T00:00:00.000Z,"0.891","12",20,10,0
2002-01-25T00:00:00.000Z,"0.853","12",20,10,0
2002-01-26T00:00:00.000Z,"1.14","12",20,10,0
2002-01-27T00:00:00.000Z,"3.98","12",20,10,0
2002-01-28T00:00:00.000Z,"1.82","12",20,10,0
2002-01-29T00:00:00.000Z,"1.39","12",20,10,0
2002-01-30T00:00:00.000Z,"1.26","12",20,10,0
2002-01-31T00:00:00.000Z,"1.17","12",20,10,0
2002-02-01T00:00:00.000Z,"1.41","12",20,10,0
2002-02-02T00:00:00.000Z,"1.17","12",20,10,0
2002-02-03T00:00:00.000Z,"1.09","12",20,10,0
2002-02-04T00:00:00.000Z,"1.31","12",20,10,0
2002-02-05T00:00:00.000Z,"4.43","12",20,10,0
2002-02-06T00:00:00.000Z,"3.14","12",20,10,0
2002-02-07T00:00:00.000Z,"2.01","12",20,10,0
2002-02-08T00:00:00.000Z,"1.74","12",20,10,0
2002-02-09T00:00:00.000Z,"1.93","12",20,10,0
2002-02-10T00:00:00.000Z,"2.14","12",20,10,0
2002-02-11T00:00:00.000Z,"1.64","12",20,10,0
2002-02-12T00:00:00.000Z,"1.75","12",20,10,0
2002-02-13T00:00:00.000Z,"3.25","12",20,10,0
2002-02-14T00:00:00.000Z,"3.28","12",20,10,0
